row ID	s3_repeat_BB7_01_51502.mzXML Peak area	s48_BD12_01_51107.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s53_repeat_BB10_01_51504.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s61_repeat_BC10_01_51509.mzXML Peak area	s68_BA11_01_51029.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s73_BD8_01_51099.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s78_rerun_BC12_01_51132.mzXML Peak area	s83_BD3_01_51089.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s8_repeat_BD6_01_51285.mzXML Peak area	s103_rerun_BC8_01_51134.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s91_BA11_01_51168.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s95_repeat_RA3_01_51493.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s13_repeat_BE4_01_51280.mzXML Peak area	s18_BG7_01_51491.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s113_rerun_BA4_01_51154.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s23_repeat_BD5_01_51511.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s28_BE4_01_51115.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s33_repeat_BE7_01_51515.mzXML Peak area	s38_BE5_01_51117.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s43_BE10_01_51125.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
506	11237.6355	27220.1295000001	19391.2380000002	13765.2754999998	36352.9540000003	1337.13	508381.995499998	12159.8684999999	16519.176	5528.49249999999	24892.0360000001	3596.31999999992	1471.68000000001	2534.32600000002	15613.5875000001	15919.0379999998	15266.109	87312.8215000009	22820.9704999999	6558.7545	64959.9315000002	7832.00799999984	42168.0745	394217.449000008	9077.33999999997	423787.722000002	7810.9904999999	39313.7104999999	3129.59950000003	15022.2275	6316.47999999998	10948.6460000001	27150.3555000003	19639.5670000001	18352.1645000001	5775.89799999968	34597.6129999999	4630.76899999997	22531.5695	6630.272
508	390715.7225	477960.894000001	401545.991499999	140378.803000001	222720.156000002	471883.962000003	434518.795000001	447790.868500002	487513.512000003	145617.018000001	471865.031499997	581124.839500005	441340.2605	488059.950500003	220659.633999998	439520.227000003	459130.844500002	312208.3995	473000.259000003	361224.321500003	222848.370999998	139780.487000001	453421.075999993	194951.704999999	455010.516000004	397793.193000003	427768.813	453857.432	522589.6585	396358.793499998	0	444782.587999995	473054.421499998	489357.361499998	575436.683499999	404686.558000004	526656.515	434790.784499999	469298.871999998	461748.853499997
509	0	174086.394499999	192708.088	152715.828	87999.7470000006	161551.986999999	178641.989	180981.500000001	180001.231500001	30663.0224999988	185776.259499999	62490.538999999	189272.1415	182417.707000001	185156.2115	53436.7905000001	91294.6755000014	5427.53549999993	162978.844500001	153102.919000001	164946.724499999	183028.2585	224511.762999997	150897.568500001	30347.3399999999	0	173365.035499998	163640.236	29728.5120000011	168035.5245	13090.1020000001	195504.341999998	190218.841499999	161535.4195	174516.3285	200688.563500002	199438.108	169420.844000001	153881.973500001	135080.2335
510	113812.545	213845.241000001	137850.029499999	88968.4264999996	84028.9205000004	891.95099999999	2903.60150000005	139524.296500002	81897.4319999996	19513.1309999996	108360.0965	8420.50299999996	665.380000000001	1211.522	154159.492999999	91392.9874999999	158499.805500001	5144.95200000002	81371.2460000014	7165.89100000008	168292.974000001	111652.7715	100756.915999998	87135.5159999999	14670.0555000003	6288.50350000004	14995.5605000001	93666.2024999983	934.315500000006	49058.0284999998	3190.41000000003	109385.347999999	135108.058500001	109241.092999999	150215.190499999	139846.044499999	161344.549000002	9070.90299999998	95836.1435000005	1930.66550000004
514	0	6358.77449999999	38527.4954999999	1950.64349999999	11635.922	17365.748	1799.95	190.008000000001	20273.1779999999	220.630999999999	30336.4739999999	22386.565	423.464999999997	0	29706.555	2833.23	24865.237	1231.3595	0	16619.059	665.028000000003	24775.9615	78454.4035000001	15629.3875	16028.937	0	0	35955.5654999999	202.119999999999	23601.4725	657.785	9260.351	29758.5575	0	21913.728	1977.52899999999	5725.487	31389.5255	840.256	19999.0425
515	3794.83849999994	593.909999999998	0	0	613.360000000012	0	1379.95450000001	6036.98749999998	0	2762.43199999998	5252.63749999998	27592.8925000002	122851.957500001	5942.905	957.403499999999	410430.525000005	594.049499999999	6526.02950000001	10502.446	5048.60100000004	5744.80950000001	1431.81350000001	45835.4839999995	649.291999999985	10879.3025	16081.306	7064.42299999996	1747.0325	16424.1605000001	1833.76600000001	8647.64100000008	2243.8485	21597.2549999998	11964.3865	2127.6385	1112.073	1038.91849999999	443.762499999994	2001.43800000003	2918.48299999998
516	63968.2065	13033.4599999999	0	33485.3764999998	0	6543.57550000005	0	0	6542.35500000003	12315.5250000001	6618.74599999996	0	8157.06900000011	0	9643.07550000001	70867.0285000003	0	9159.73800000006	47008.5839999997	0	2101.26600000003	0	74551.127	0	0	16535.8980000002	0	0	46206.4860000002	3795.04349999999	30672.9495000003	0	7396.20499999997	0	2361.275	2387.27400000003	29483.2159999997	3433.83299999997	0	0
518	0	434.807999999993	203.174000000001	1445.938	0	0	1498.64749999999	6238.94599999995	6419.46100000004	2376.72399999999	1550.10800000001	235509.294000001	256821.882500003	1732.0445	2832.42249999999	229006.816999999	0	1960.01399999999	13723.2245	7664.45299999995	6170.87750000002	1279.47600000001	11243.5485	336.420000000005	8003.4365	18431.788	3710.28500000001	2236.08949999999	16473.8355	377.223000000003	3056.4255	687.914000000008	4236.29999999986	9556.44200000001	1040.62499999999	849.968999999997	646.016500000001	0	390.526000000005	1214.27999999999
520	517469.463999999	641627.3235	833247.114500002	208043.6965	216575.209999999	1876.84999999998	67143.2444999993	0	861615.184	923056.557499998	0	4790.25250000003	0	65414.1715000001	355095.1525	185413.04	197056.523999999	22897.5895000001	470327.8995	0	1257773.873	0	17679.0895000001	116280.855999999	0	160864.318499999	747529.857499999	585465.802	2035.80400000002	256838.205	486796.25	349300.465500001	25873.4665	358729.725500001	225613.424	561743.3305	674516.9905	0	844773.5195	410993.8245
521	29248.5534999999	32456.3464999998	64715.8995000006	11676.9889999999	22093.9515	3830.45400000002	289942.860000001	7180.86449999978	7336.84949999997	8810.30699999994	14722.027	3235.15049999997	1346.46750000001	2034.50199999995	14223.1969999999	11985.476	10485.0770000001	29482.6064999999	21646.3909999998	1183.74000000002	22118.4385000001	18936.4854999999	30122.4789999998	147287.512	10114.6115000001	170994.310499999	6254.27499999999	14119.3274999999	786.435000000013	5141.51250000005	2116.0485	14087.531	14909.4959999998	8534.629	8553.21400000004	9089.46699999996	27509.019	2981.81600000015	16288.5335	1472.56199999997
522	9761.11949999999	0	0	23245.8645000001	0	0	0	0	0	0	0	0	0	0	0	20776.852	0	0	0	0	0	0	2258.505	0	7824.05500000009	0	0	0	0	3795.04349999999	0	0	0	0	0	0	0	0	0	0
524	914898.873000002	48293.6415000001	57066.1989999998	288019.3175	0	14384.5845	90313.361	1740.04000000001	4378.40049999998	50915.0165	18864.097	3826.12000000001	51289.9824999999	16601.5215000001	9944.87350000002	88744.1325000001	4205.16200000001	31779.0194999999	126153.135	7039.29800000002	2277.95999999999	5911.19500000002	953336.194999998	5148.90399999997	4595.05900000004	28732.7630000001	22099.7895000001	3699.1295	38119.6974999999	38876.598	325493.916000001	22130.5425	55764.0705000001	44540.2525	15314.5680000001	42990.1904999998	30177.2	2012.895	20569.6704999999	11097.749
525	26421.1415	12517.7720000001	5308.845	6793.83999999998	5792.97599999997	6167.96849999999	9046.53049999983	6168.46249999991	6891.99500000011	5646.8315	5279.415	17706.2914999998	11908.788	5445.87000000003	24767.2390000001	43535.6724999999	0	17204.926	12186.3589999999	9453.18999999994	10545.0315	5723.42400000002	11130.507	5816.67499999994	7411.264	9891.35549999986	12951.794	9493.78149999992	8740.58399999998	6073.91950000013	6107.58149999998	6480.26750000004	6183.82549999996	17605.7239999999	5266.28400000002	18436.9569999999	5657.47200000004	5522.24349999999	6498.08100000005	0
526	9687.84699999994	5930.40749999998	0	0	0	6152.32799999997	0	15109.7235000002	4723.1320000001	15058.9259999999	0	26725.1215000001	0	0	14003.7040000002	789892.911999997	4743.135	0	5005.539	18741.954	5917.75500000005	0	0	0	18578.7505	0	0	0	62093.6370000001	0	0	23574.407	7260.19350000004	0	5114.99700000012	0	4589.90599999998	13217.083	0	17157.8605000001
527	9687.84699999994	5930.40749999998	0	0	0	4023.745	0	13630.6795000001	5426.69399999989	15058.9259999999	0	26725.1215000001	0	0	14003.7040000002	326187.366999997	4639.60050000004	0	5005.539	18741.954	5917.75500000005	0	0	0	13046.417	0	5142.13700000003	0	27613.6140000002	0	0	13050.9749999999	7260.19350000004	0	0	0	0	7649.45999999997	0	5824.30499999994
528	40321.6739999999	0	0	23346.6154999999	0	5916.7899999999	0	11973.2349999999	7265.00599999994	13920.515	0	14321.3245000001	0	0	7324.8	320147.4965	0	8358.63999999997	20806.4615000003	6503.20650000004	0	0	40257.3975000003	0	7986.14649999995	0	5115.39699999995	0	43654.3015000002	0	12512.4469999999	6286.92450000004	0	0	5095.03500000003	0	7644.54599999997	15934.9140000001	0	0
529	8853.46500000012	0	0	0	0	5001.88449999999	0	11494.3020000002	4679.16550000005	0	0	0	0	0	5118.82499999993	195487.260500001	4743.135	4367.38400000003	0	0	0	0	0	0	0	0	0	0	14210.8224999998	4619.18100000001	0	0	0	0	4686.90849999999	0	4589.90599999998	0	0	0
530	7773.4700000001	12369.37	0	14417.4030000001	6017.61200000005	6912.35999999997	0	0	6109.44300000005	5723.70450000008	0	5676.13000000008	6327.59399999987	0	6261.80000000001	199960.878499999	6059.39099999996	0	5551.55300000001	0	6468.82200000005	0	0	5744.46599999997	6769.53600000003	0	7318.86249999995	6220.86250000001	0	0	0	6332.3549999999	0	6967.07199999994	6318.52649999988	0	0	0	0	0
531	20589.254	0	3686.01250000001	0	0	0	0	0	5426.69399999989	0	0	0	0	0	0	61804.2984999989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3782.43200000001	0
532	13577.424	5753.56799999997	4556.91600000005	0	3493.35799999997	8205.78100000011	4180.55900000004	7490.57399999985	10815.7609999998	20772.4999999999	18424.4664999999	22968.3035000002	10100.2080000002	4508.46000000001	32687.3645000001	37913.3610000009	13912.946	15811.5219999999	20197.4659999999	13064.6400000001	12452.5	10647.4314999999	31761.3569999998	0	23733.9170000001	0	6297.88800000003	8851.09750000004	38854.4185000002	4659.89400000003	0	6943.00000000001	10218.7525	4110.39	8581.21500000005	4039.68500000004	10595.0769999998	18345.985	0	15977.515
533	47800.2465000002	12584.9559999999	8345.34899999998	13734.7995000001	0	11646.1665	17917.1025000001	4190.20000000002	7538.73849999992	27966.3525000001	9485.1715	11964.482	9843.47100000003	5174.97700000004	18151.665	43760.9419999999	0	17625.08	25994.0729999999	13057.9330000001	14922.9935	20068.0330000001	52986.228	0	14556.997	0	7905.40800000003	5377.53199999993	10472.7075	5905.95899999995	18161.106	6039.715	7172.745	14840.3510000001	5081.12749999996	0	23742.0759999999	22815.7659999999	0	10256.438
534	35417.9374999996	0	6633.033	13829.1300000002	0	11080.2755000001	0	0	13353.8275000001	20911.8224999999	15011.5579999999	39923.2335000004	0	0	33068.5650000003	30217.8485000007	8149.24599999996	16454.396	22009.17	18782.7855	0	0	0	0	30075.6660000001	0	0	0	59522.516	9502.54199999994	0	18073.9765000002	0	0	7627.47500000014	0	0	7990.08000000003	0	9753.34599999996
535	17639.2829999999	7010.13550000002	5240.91449999999	4913.77849999995	770.320499999995	1341.18999999999	9909.48550000003	22362.733	28306.906	5938.83	8229.48200000002	3408.90400000002	5866.89450000002	6874.19449999994	1196.64700000001	28685.4524999999	5271.44100000002	8319.06000000012	11382.2350000001	4009.41199999999	13867.3079999999	4568.6145	111042.0605	2631.73799999999	4843.78750000004	16081.306	7298.1089999999	8776.07699999997	15020.2885	7212.20650000008	20671.8579999997	7836.39400000006	3741.47250000007	11964.3865	2761.57300000001	5103.64399999999	5315.904	5971.56599999999	2987.32100000001	2918.48299999998
536	12851.1185000001	0	0	0	0	0	0	0	2991.52199999999	0	0	0	0	0	0	9922.10800000023	0	2862.00950000002	0	0	0	0	0	0	0	0	0	0	5340.04799999996	0	0	0	0	0	0	0	0	0	0	0
538	0	0	0	0	0	0	0	0	0	0	0	180128.756499999	71253.1485000001	0	0	0	0	0	0	0	0	0	4277.38000000002	0	0	0	0	170.351999999999	0	0	0	0	0	0	227.820999999998	184.698499999998	0	0	0	0
540	61679.5199999984	4005142.62	0	119370.905499999	0	1734412.2075	0	0	0	3238345.624	243506.063999994	0	1345923.9995	242667.132499992	119991.190000001	0	0	0	0	0	125727.690000001	0	60270.2729999997	1566092.31349999	0	0	0	2150996.17799999	244808.042499993	0	0	0	124960.508999997	2673754.486	0	0	1873239.5495	3947895.635	3834518.7925	0
541	0	0	4257715.1	0	0	5208.29899999994	26700.6879999998	0	0	18347.1759999997	0	69502.1929999999	1947.43500000003	12341.1095	0	0	0	24409.2340000001	0	178452.316	0	0	0	1011500.88450001	14219.6725	139989.656	2423.376	0	4694.95949999995	0	23734.6590000002	0	0	0	0	0	0	156619.599	0	1894.7775
542	0	4637870.208	0	297704.424000001	0	2497181.04	0	0	0	3736398.7605	513692.112000009	0	456277.637500003	192643.090000003	872977.623500001	0	0	0	0	0	249800.840000007	0	45310.0230000008	2171077.2145	0	0	0	2781439.0635	503323.977	0	0	0	379683.817	3297582.8015	0	0	2367593.571	756507.282000005	4458667.11549999	0
545	128898.290000001	0	179947.3665	0	2494.03149999997	938.573999999981	3012.48750000005	0	0	5330.29249999989	5137.37450000019	8964.0045	0	1086.34199999997	0	4313.92800000005	0	5448.86600000007	3280.01750000002	5104.24050000001	0	29735.7940000001	0	57322.0930000004	1280.13400000003	5441.90049999997	0	0	0	21399.9449999999	3203.38100000002	11020.7389999999	0	9771.98299999998	0	0	0	3488.05999999998	2368.17400000001	0
546	30451.3559999997	28150.9709999995	78995.7024999985	16292.5719999999	10436.2465	2793.76600000001	1123173.7395	49327.4599999999	42540.6129999997	40352.5550000007	2202.48899999996	0	12595.7985	8273.23649999998	41432.1439999999	36247.8354999998	30606.3689999997	0	2307.00999999999	0	22674.2720000001	108360.643	13253.8875	15701.2800000001	38767.8580000002	0	1821.26849999998	9718.95900000017	5073.87400000001	19138.2985000007	0	3079.77600000007	140473.024	3877.4215	5615.33300000013	35268.6989999998	15658.6985000005	0	33263.588	5186.85199999994
547	55782.5879999998	33637.1709999999	142673.257000001	13426.6529999999	4244.85950000005	3171.07600000005	0	20707.6469999999	25695.7959999997	27920.2189999997	5074.63399999994	0	6788.56800000006	21136.401	36093.2805000001	20546.0689999997	48313.5050000004	235965.645	1752.58800000001	0	220361.883	53185.8225000002	27293.5725000001	62082.6930000002	15213.1565000001	356954.621499998	1356.26400000002	6315.81999999986	6134.4735	27973.4865000003	340962.2435	5491.902	74338.5565	10112.9615	12641.1129999999	125037.4135	21625.5979999999	294026.178500001	21211.7405000003	3411.51699999997
548	30398.7925000005	51041.8240000001	172914.819	49595.947	8578.75900000014	6695.22500000018	0	18896.5100000002	25921.3209999999	32822.2944999998	2101.43799999995	1436749.4935	2587.08200000001	34198.1915	102714.7115	36475.3990000002	44088.7770000001	0	0	1204216.599	51030.6884999999	94031.7459999996	10426.2454999999	29407.2074999998	40281.5805000004	1077443.628	0	4844.5864999999	8278.78200000009	37932.7075000003	952843.054999998	3963.45450000002	296743.589500001	7356.76450000003	7145.43699999995	37836.8310000003	65480.1059999995	2001737.3925	87583.1040000004	2906.77099999998
551	100480.939999994	0	1826146.7685	306154.389000005	0	101223.603499999	198254.848500003	49501.3959999978	0	137443.897500001	210536.0395	403775.807999997	315346.7585	0	326046.797	114756.210000001	0	290017.237999995	364648.971999999	195507.503499999	0	0	1448013.33649999	78978.6069999996	0	289389.320500003	104486.572499998	111694.439500002	0	1381163.949	101198.869999998	0	0	0	80329.7315000019	203506.247999994	0	80977.4674999988	0	0
552	301316.8385	178627.161499999	478533.574499994	98763.5600000014	122089.365000001	99781.622	96857.0820000003	168449.600999999	94654.1755000016	148963.942000001	145356.916999999	121181.820000001	94949.7099999996	89322.1539999991	122896.543999999	42645.8810000004	148690.316500001	193938.715499997	96192.6515000003	68154.6055000009	76111.6435000006	134284.838500002	307244.099499996	87660.7704999991	96201.0920000002	190679.468999998	1199368.1295	143547.493999999	94149.9894999999	98927.283999998	948020.048000001	141889.110999999	157512.211000001	118314.267999999	157707.593000001	392680.902499996	119478.129000001	185540.311	48565.2470000015	0
553	303964.123000006	103645.566500001	99638.9075000006	1181065.45049999	50197.8319999994	99781.622	1213961.861	84919.6939999987	94882.3199999975	75087.6400000013	73801.2260000001	257920.802999998	48552.3060000007	67231.5130000004	201399.467999998	235451.317000001	0	192032.523000004	276299.666499999	256149.697000001	0	0	104333.04	66405.1439999992	0	185474.443499997	200293.967500006	118116.6815	0	879129.742999995	289035.368500004	0	0	192703.905500001	140408.473500001	294108.185499997	72063.5215	118917.1335	0	92693.1749999979
554	10126.2335	16123.8815000001	6915.05999999994	9872.16149999993	6384.15600000005	886.261999999998	429886.587999997	19894.414	17605.574	5765.93550000004	13545.4215	3334.4315	744.73199999999	912.365999999996	13817.436	27282.76	23905.9965	142492.3975	9267.98349999999	4213.39600000001	41840.5875	9127.55499999993	23520.5560000001	5330000.021	5049.13200000006	268566.419500001	8193.52800000008	17633.519	1475.87599999999	7239.64999999997	6134.372	10712.2165000001	43082.8224999999	18582.8590000001	12173.1600000001	10127.0319999999	24358.0189999999	2874.40649999996	31716.775	3808.66299999999
555	14121.341	19576.8600000001	32293.6885	22625.698	7600.70550000006	828.013000000021	1271395.735	13810.785	20716.9224999999	4965.02949999994	19551.3364999999	2317.2335	491.400000000006	1902.10099999999	15021.9564999999	6115.40750000009	21639.5655	116726.124	10158.4635	3265.36199999998	18203.3815	16106.0355	16236.0755	5788367.7435	4441.28999999998	88066.0049999995	5057.62400000002	14486.327	1475.87599999999	10057.5060000001	3340.72350000001	9999.30949999992	39569.5170000001	11247.9310000001	14413.0745	30874.8060000001	13116.1495000001	1695.25799999997	23230.2675	1272.3505
556	160176.516	0	71994.0400000006	1565754.7595	90223.698	0	753902.592500003	0	271739.3305	0	0	217245.122999998	167725.199500002	0	0	0	107953.741499999	70279.9604999972	164490.319499999	0	190349.778999999	47699.7439999995	1804848.68	0	149936.291000002	68644.4849999966	162791.335000005	0	444209.157499999	72208.7730000015	241171.575999999	0	0	0	0	79486.7470000007	164185.298999997	0	303394.126000001	44634.2424999986
557	1550045.158	390956.046500002	1488735.1945	78026.8524999977	344447.340499998	144267.930000001	1550016.725	0	0	0	461528.335500003	335645.450499997	368652.499499999	0	141921.652499999	156372.680000001	93808.465499999	70471.2635000004	263609.747999998	0	396923.751500002	364902.0335	79217.9999999998	0	336733.870999998	67956.6875	78880.4084999982	310242.895	400370.6055	289059.633	666870.592999999	210063.641499999	379157.1605	367944.082	270719.486	153776.743000003	311972.352999999	322690.436	414449.775999999	0
