row ID	s2_BE6_01_51119.mzXML Peak area	s97_BG2_01_51481.mzXML Peak area	s98_BG3_01_51483.mzXML Peak area	s46_BE11_01_51127.mzXML Peak area	s45_BA7_01_51160.mzXML Peak area	s50_BG5_01_51487.mzXML Peak area	s51_BD5_01_51093.mzXML Peak area	s59_BE8_01_51271.mzXML Peak area	s58_BD10_01_51248.mzXML Peak area	s66_BC11_01_51220.mzXML Peak area	s71_BC3_01_51063.mzXML Peak area	s70_BC2_01_51061.mzXML Peak area	s75_BE11_01_51277.mzXML Peak area	s76_BA12_01_51031.mzXML Peak area	s80_BC12_01_51222.mzXML Peak area	s81_BB3_01_51177.mzXML Peak area	s85_BB10_01_51052.mzXML Peak area	s5_BC6_01_51069.mzXML Peak area	s6_BD3_01_51232.mzXML Peak area	s100_rerun_BA6_01_51158.mzXML Peak area	s101_BA9_01_51025.mzXML Peak area	s88_BD7_01_51242.mzXML Peak area	s89_BD11_01_51250.mzXML Peak area	s93_BE3_01_51259.mzXML Peak area	s10_BE10_01_51275.mzXML Peak area	s11_BA10_01_51166.mzXML Peak area	s15_BA3_01_51149.mzXML Peak area	s16_BD2_01_51227.mzXML Peak area	s110_rerun_BB12_01_51140.mzXML Peak area	s111_BC11_01_51081.mzXML Peak area	s20_BD8_01_51244.mzXML Peak area	s21_BA9_01_51164.mzXML Peak area	s26_BC9_01_51076.mzXML Peak area	s25_BE7_01_51121.mzXML Peak area	s30_BB2_01_51174.mzXML Peak area	s31_BC2_01_51201.mzXML Peak area	s35_BA7_01_51021.mzXML Peak area	s36_BD4_01_51234.mzXML Peak area	s41_BD7_01_51097.mzXML Peak area	s40_BE8_01_51123.mzXML Peak area
443	73407.7034999997	40079.6199999989	81993.7189999984	62857.9560000002	165161.0445	513701.8405	89894.6939999995	204968.353499999	34928.8679999998	129262.3985	43654.4965	103661.358499999	73509.0720000015	75285.4384999997	81046.4300000005	49360.7925000004	87339.3590000001	45133.7490000006	65494.4199999992	185937.549499999	113221.1465	33204.0760000004	134245.363	87482.9609999994	272964.546999998	82962.8234999991	58958.8450000001	62194.986	103288.651	44018.1060000006	64801.7764999998	93956.5199999998	47862.41	101484.72	106561.271	76992.4505000011	71262.826499999	67403.8955000007	71749.0690000005	91074.2084999993
444	58608.0664999998	78238.3699999998	78687.0905000017	60834.8015000001	81749.5934999996	76949.3100000025	84328.421000001	38061.3870000008	70351.5015000006	64968.6529999996	35767.7439999998	34564.8309999999	361424.398000001	62754.4155000007	60637.1370000001	52016.9754999997	56541.8179999994	65665.9475000001	52471.3464999999	105244.955	114665.489500001	49222.9570000002	67499.3384999998	54906.826500001	75160.9590000017	52983.9689999992	59716.3809999994	40438.0899999993	36825.9549999995	34465.9940000003	38203.9660000014	26541.7614999992	91956.2430000001	60118.9044999989	67299.9830000008	102361.020999999	24636.986000001	55279.4929999999	71772.0254999988	47857.9045000009
445	231808.304	40667.3550000026	319750.972000002	164506.932	269672.3855	396275.642500001	93152.5109999999	285568.9315	295138.125499998	217526.5685	0	45791.7924999988	385641.040500001	96591.8624999979	50215.4279999999	110361.011500001	136693.5805	123358.353499998	132184.981	218814.391000001	152046.308499999	0	80801.0585000004	213044.2805	35587.0899999993	165636.402000002	180106.008	99900.6560000009	59360.8290000002	189670.409000001	254742.628000001	270961.850500001	262229.4425	172160.8945	179716.329000001	76063.4315000007	45863.8600000003	65336.5820000004	127522.270000001	200763.113499999
446	61876.2010000006	77972.9800000013	858116.016000001	52112.611500001	26157.9740000008	299260.956000001	62249.3774999998	582150.3065	83927.2059999992	38700.4179999998	24074.1060000006	47296.4689999994	580104.7945	62754.4155000007	40270.9960000009	86876.6880000001	69091.9840000001	124556.6725	37502.7539999995	40151.2925000004	47727.4474999995	53244.1540000008	27427.1099999998	96431.3070000005	37181.9070000019	93192.4269999998	74620.9165000007	84322.1919999994	48012.7414999997	96692.7535000002	41305.6090000005	51513.5340000002	81160.8444999998	51783.0449999993	92184.7869999996	61908.5035000002	73776.9874999992	53101.4085	84378.3315000001	71925.4620000003
447	54352.2850000004	40867.9799999997	120219.838500002	97607.7854999996	74161.6625000012	154068.843000002	55866.6614999998	479015.611500001	106772.4955	82296.6630000004	90024.8939999991	99991.2959999994	106768.741500001	50210.3175000007	128204.004	96841.1969999998	102454.1585	66891.0290000008	28190.2815000007	22164.532499999	84316.9924999998	40926.4710000004	80909.5780000006	111110.067	147130.673500001	29384.6260000002	40205.7180000004	39117.8115000001	51180.3785000001	94340.628500001	95946.271	98227.3970000004	72522.4419999997	26672.0520000004	60643.8819999992	107704.3285	50545.8724999993	42525.6050000006	81844.3720000003	56627.0555
448	28313.8869999995	313639.480999999	474578.5965	85058.3565000011	66000.7734999988	40789.1960000006	43313.1845000011	102319.361499998	33451.315	64027.1280000008	93980.2820000004	77525.675	36423.6649999986	127448.755	65282.0220000006	45707.7884999994	29598.7550000001	79951.7725000003	0	83747.5505000001	94351.9540000001	65573.0730000002	83874.8699999991	95716.3380000008	72598.2049999991	0	30140.4845000005	32155.9950000001	152586.505	44018.1060000006	127183.556499999	45449.8580000001	61232.8255	45079.4945000005	149827.711499999	0	84150.6915000006	75605.414499999	72532.1714999985	52380.8489999998
452	27070.891999999	37309.0650000024	181148.347499998	81922.7890000005	45294.4550000003	74499.6109999983	39564.7909999989	34365.4940000014	77342.3305000001	42250.7025000002	27046.7850000007	76364.9274999995	33887.5370000012	52231.2405000004	56723.6045000003	40180.4355000003	114560.73	122872.205999999	73843.6144999997	76430.3374999984	115185.618	87822.1490000005	107860.6725	81424.092	399322.1595	73193.5610000002	156130.414500001	42111.9864999999	80749.9095000002	69263.5000000008	57932.292500001	61227.7500000002	43495.4404999999	135291.114	63711.3894999991	53235.3719999992	65409.5124999996	44432.118499999	81526.8075000005	55049.3919999996
454	65243.7420000003	0	0	354423.734500004	862784.1015	6470.43699999999	736804.8435	98756.4905000008	211707.8765	47475.2100000001	187027.19	3181.99200000004	887401.764499998	6828.04200000006	114747.3685	1047.64050000001	0	0	89080.8814999994	682824.11	0	2663.79299999999	170934.9515	208300.105	255153.578000001	182634.662	1567.48550000001	12224.3745	198638.173	40466.9114999999	0	47294.1544999996	267931.056	0	13770.4805000002	1694.8125	0	0	66471.1819999997	81177.1275000008
456	62461.3249999994	114115.655000002	335343.331499999	73658.7819999991	85386.3830000004	76707.0119999978	37280.8985000009	107669.817	107492.0915	40606.2540000002	82562.6975000001	54468.0105000004	171056.283000001	47957.5440000009	41300.1894999998	68875.1544999994	36033.9884999999	105210.569	53507.2235000004	56856.0030000001	35514.3265000006	68923.298	44475.4490000004	90564.0910000006	71091.026999998	56288.2904999991	64848.4069999994	38349.9090000001	73993.7595000002	47861.7125000004	87670.645999999	40613.6994999997	53214.2809999995	48693.6894999992	74128.1460000009	51003.1605000008	95415.927	40373.6374999999	37443.1715000003	73533.9935
457	137754.331	38872.9825000002	258462.928999999	163924.0805	203424.245499999	475884.332999999	177668.0295	36542.9610000008	89229.0720000002	167193.092999999	232404.988499999	63608.3855000008	475618.318999999	105029.337	122206.011499999	72431.211999999	52080.7555000003	73949.0535000013	126929.151000001	36468.0239999998	67417.8469999992	124367.153500001	227299.047500001	200269.147000001	565265.256500001	34900.3615	155871.6005	90906.5890000005	98739.0879999988	100073.427000001	214134.434	107120.835000001	141682.093999999	102299.4635	71161.2025000003	52638.291500001	51268.7495000001	136092.5685	135949.297999999	136134.6555
458	0	39052.464000001	38699.6505000009	97170.4204999997	142502.3795	39576.0749999991	44267.0774999999	37715.9189999986	134409.8155	128174.271999999	92969.2420000005	82900.8689999998	74178.4255000024	105962.9655	27339.8985000001	39993.7899999989	52205.6545000004	49937.9120000003	139087.7455	39778.0755000004	42215.4230000001	0	62625.5955	0	74386.2789999999	35854.5799999993	114640.661	127430.562000001	121972.2935	63464.3819999994	58582.2149999992	146405.4355	100882.9745	0	71407.6450000007	45994.8035000011	0	160936.4605	23781.2274999994	0
459	113869.443499999	37621.5340000013	37925.2739999986	26027.5519999998	98546.367	557398.217	62990.4109999992	314739.791	102272.667999999	108946.578500001	59327.7155000002	45035.7594999996	174280.009000001	62513.8899999998	105799.0655	26805.9279999995	61831.7075000003	104846.4485	91795.0039999995	71392.2209999997	105795.669499999	55469.3914999994	59627.3245	134815.376499999	241142.817499999	42750.9659999998	90048.2729999997	87303.5139999996	78180.3580000004	64612.5445	83396.6890000005	54476.2194999998	53214.2809999995	49511.5400000001	87036.4144999997	74864.6135000004	157973.888000001	108765.362999999	37714.0455000001	65404.252
460	102772.892500001	37144.9259999982	74413.7250000016	68230.8215	144813.196500001	541366.697500001	26262.9809999999	263904.747500001	99425.3750000011	45281.3919999999	27512.0810000002	63572.0685000009	269853.0255	95963.9639999988	66420.8604999992	56233.5119999996	120125.2845	67772.554499999	77816.9469999994	151132.547500001	25008.1020000004	44832.5100000004	61961.5140000005	71727.9554999995	234224.258499999	153449.954	0	117637.460499999	104744.308999999	42315.8414999996	76859.2334999983	41867.6550000004	60191.9754999998	78891.439	51147.4149999999	0	37508.8525000002	166501.7865	76840.2245000003	67043.6710000001
461	54067.8220000005	535781.463499999	38705.2239999986	60442.1209999993	58159.3439999995	325213.495999998	67510.9754999999	266321.966	77342.3305000001	73882.1255000009	53782.5209999992	42651.008999999	34068.8009999992	41674.3699999996	43853.5559999992	127806.0835	122309.953	240467.055	30960.2974999997	91749.5774999992	40913.3735000005	60089.9735000006	80051.2959999991	82017.8239999988	34256.2039999993	46278.8810000012	215158.3625	72586.5480000002	56459.7530000005	72260.4605	30425.3115	136539.7445	75270.6175	162440.727	31380.8280000007	87020.7240000007	42440.3499999999	90446.4765	43692.7394999994	129634.920999999
462	77466.4069999992	416789.939500001	242952.839	60144.2410000005	371296.475999999	37669.0070000013	132602.406	129545.3815	77959.5174999997	275723.348999999	206541.179499999	139720.294000001	1540771.7505	86802.1999999994	290182.8475	113572.727999999	127267.9755	136421.4165	75537.1619999988	124721.679500001	56223.0489999994	116133.813000001	62512.1684999997	190431.3685	259901.982000002	280938.349500001	57662.612	140793.797499999	73395.0590000006	217791.241499999	276040.155000001	59891.0904999999	121276.573499999	207709.558	211297.234	368319.123	128666.903000002	156025.762500001	204671.284499999	219361.736499999
463	129807.727500001	834564.871	36107.1974999989	92672.4214999999	98289.2959999996	36006.5474999991	104073.087999999	714622.7805	124934.6965	65470.5250000006	95111.5070000005	83419.9750000001	657208.307500001	53582.5315000011	180102.246999999	133910.475000001	36541.0904999999	0	0	73580.2879999999	77186.4605000002	117578.1345	47021.0729999994	143943.132	65429.6154999992	101556.846499999	115615.02	137340.812	113696.5385	105003.773499999	227723.84	134607.126499999	41316.0429999996	146251.8175	75418.5305000001	0	0	0	0	142146.073
464	123840.829	410625.5495	35828.7734999992	78279.4775000002	111010.151000001	166580.668	100110.465499999	187029.6455	126129.423	92747.9275000008	41855.9349999998	38440.2274999991	32595.9440000011	98988.5710000001	40302.0240000004	66449.5284999998	26191.0705000006	105602.172000001	64569.5029999999	208369.985499999	48371.8119999995	94255.521	124781.946	130964.626499999	281136.351500001	70383.4270000012	114347.7705	65558.3520000002	116708.833	115453.64	28069.5744999996	76823.0480000002	97425.9300000003	83240.9890000006	102491.837000001	64345.2444999997	26831.9564999999	81863.8089999996	39105.5494999994	79088.2629999996
465	0	0	0	0	62551.3274999983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133989.732	0	0	0	0	0	0	0	0	0	0	0	0	50026.9925000003	0	0	0	66923.6315000006	0	0	0
466	111767.991999999	35822.0325000023	67351.9385000017	37190.0465	68346.9025000008	34584.4100000003	85947.6825	32911.5149999984	126129.423	51160.5459999999	27375.4159999994	69528.0655	63977.5010000013	72244.6879999997	39685.3764999995	40008.5795000001	70710.3080000001	39467.3789999994	64523.1750000011	142105.778	60398.5219999994	26734.3485000003	55678.0480000006	102672.344999999	218249.329500001	104860.433999999	76737.2895000002	51049.8780000001	49034.1900000005	48493.3915000004	39642.0865000004	64596.1079999998	26063.9199999998	83240.9890000006	43549.1320000003	36478.0615000002	50808.1305000001	80397.2564999999	39105.5494999994	38721.2459999999
467	36093.0709999998	103427.915	34899.1469999992	62383.2010000002	51460.7505	567722.394499999	72274.0925000003	96445.0689999993	67931.0765000006	36798.1279999992	49870.0055000001	32974.3400000001	64040.9569999989	58771.8360000001	37322.6970000004	75492.2159999997	36199.8524999998	62402.2619999991	38320.9889999987	105777.066999999	66558.0884999999	74655.2749999998	65034.0019999998	82090.4560000008	31916.8599999997	62920.6515000002	49665.5904999998	60220.1729999999	35176.4094999996	50363.4165000005	25823.3675000004	75487.3370000002	67126.1649999996	55934.7169999996	66870.1330000008	86127.833999999	49931.9714999994	90418.5950000006	59566.0515000003	31865.6835000007
468	21289.7155000004	30740.1599999997	30293.2840000004	29499.7749999997	30131.3564999994	30896.0179999985	58861.9165000003	282401.405	32393.6305	20721.4425000002	29244.1319999998	26638.8115000001	57531.2920000011	37601.8299999999	45900.6734999994	43307.5175	19214.714	29473.0639999997	37682.9555000005	64165.1939999999	46000.6384999998	39478.4150000001	31810.2770000003	47951.6949999996	30129.7349999999	33048.2825000001	33117.6079999999	51317.8329999998	27882.9879999996	30617.2184999997	76292.3789999997	52283.1309999994	21809.9729999998	38573.1000000001	31237.4980000001	75247.8814999997	27617.1819999999	44030.8445000003	55837.5049999997	57506.1710000002
469	45972.866	300952.201000001	62090.8244999996	75443.2744999999	46979.8540000007	31339.1400000005	92411.4340000003	114509.795999999	113656.8085	128962.107499999	67698.1729999998	93021.9080000003	112860.3425	56095.2745000004	105966.0215	28622.6234999998	71741.3500000004	114273.687499999	59492.0395000005	77065.7165000007	27703.7530000004	127362.171500001	0	75688.4330000012	29685.7179999989	110149.5855	87993.2605000001	89198.2325000003	0	30617.2184999997	109755.960999999	123089.509	87970.6995000002	97684.4724999998	41226.9509999998	108497.9995	87698.6730000001	116719.189000001	84138.8570000002	70857.6355000004
470	110895.852999999	143120.4885	172762.471999999	43518.4050000005	45204.986	208684.216500001	107581.403	217964.707999999	77733.0905000003	116261.5385	32409.5319999998	70997.812	504125.5965	30872.9725000005	22411.0865000009	73670.0865000001	31315.0419999999	34070.4515000005	42229.487	33969.6980000002	50917.4104999997	33090.1004999994	109723.114	117452.943	87743.9340000011	53657.0885000001	41721.0595	32620.6580000003	21609.5975000003	61491.092999999	44300.6185000005	31380.9619999995	44468.2055000004	101589.596	145458.222	43503.5015000003	63877.7505000001	22516.459	108289.4645	43390.0034999997
471	38019.9429999996	30712.5754999989	60568.5060000007	43518.4050000005	96310.7149999997	30713.1439999999	70793.5574999995	29958.2009999985	44128.9984999994	20721.4425000002	81181.4455	37779.7764999997	28875.861500001	76444.4755000001	51208.3465000003	98904.0109999996	39709.5625000005	41761.5779999997	31956.0065000006	23039.3724999996	36377.2590000002	70517.1395000002	62885.5204999999	57305.4824999996	197996.611	42693.7779999999	90662.9815000003	53234.5224999999	29889.5849999998	61491.092999999	44209.6799999998	53545.3309999998	22217.1559999998	51094.9155	77533.7355000007	29869.4610000004	62463.6280000004	34094.0905000002	40083.0819999997	81477.9485000004
472	107425.655	211257.745	61135.4709999989	83136.6574999999	83695.3770000003	271836.184499998	170398.5235	114509.795999999	116985.372999999	148495.1105	36775.1800000001	93474.7874999994	251152.9795	105581.676499999	65581.1805000005	71630.985999999	143151.3135	157748.2515	51618.5900000013	90569.4265000007	107424.059499999	149380.918	113477.167	311628.252999999	29632.0499999994	144051.7375	184215.184	144726.6905	140659.0855	87551.4820000012	54996.3314999994	163679.6015	43433.6034999994	138498.5225	157639.361	58806.6064999995	78263.7530000002	63078.2095000012	90198.287	107888.159999999
473	32606.1754999986	30533.1389999985	316866.173999999	53039.2564999994	99827.8474999996	59847.9194999999	66696.1670000003	55327.5189999997	63499.658	147604.5885	34898.9890000013	112572.789999999	57232.0440000018	79230.3644999997	50700.2310000009	96647.3350000005	103842.331	74073.2324999986	65369.8789999989	109657.2865	90701.1329999997	99183.4484999997	160339.695000001	122870.141499999	545722.3775	152480.566	49397.6900000003	125093.889	147286.692	90110.8835000012	114689.863999999	157919.8025	37241.1095000002	110866.8475	237509.383	147191.6165	47566.6629999997	38134.6724999996	110828.103	102006.493
474	22793.8965000004	124528.200500002	30728.8554999995	32954.7885	33794.8209999995	31382.9940000007	76108.2295000002	85847.5314999996	101964.2175	79544.7229999994	63657.4925000002	22402.9129999996	749569.672	34244.9725000003	85424.9919999994	44153.4134999998	67463.2210000001	55310.6575000001	98781.5644999995	100347.498000001	32802.7044999997	62283.5719999997	73490.2200000002	36277.5025	29713.5580000016	48580.2575000006	47210.4779999994	31860.8150000006	95330.4284999999	87347.3429999996	112827.787	44379.3240000003	104870.748000001	56105.7615000004	63437.9495	110706.333	39729.6045000004	106181.523499999	0	100699.78
475	32433.6905000006	29852.6475000019	29319.6790000003	29043.2909999998	76620.2834999997	172834.247500001	61138.4065000002	376732.446000001	96309.3530000004	54204.6125000005	42206.8985000001	17148.6790000006	55761.4890000011	60708.7384999994	67339.9890000009	59454.4850000001	18501.7185000001	76005.2880000001	96904.5019999996	44899.2249999995	35401.1335000004	56905.6280000002	33130.4040000003	23888.1420000001	56710.6909999984	92150.1409999997	33105.7434999998	61335.999	94495.9199999999	63226.3890000001	110728.0465	79790.358	32443.8365000001	20733.9789999998	52898.4190000001	51788.2154999994	29603.0109999996	27338.3309999999	90038.5889999999	34587.5364999999
