row ID	s1_BD6_01_51095.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s44_BC5_01_51067.mzXML Peak area	s49_repeat_BB12_01_51305.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s57_BA12_01_51170.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s69_repeat_RD11_01_51500.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s74_repeat_BD12_01_51287.mzXML Peak area	s79_BE2_01_51111.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s84_BB7_01_51046.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s4_BD9_01_51101.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s99_BB2_01_51035.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s87_BG6_01_51489.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s92_BE3_01_51113.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s9_BB5_01_51041.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s14_BB4_01_51039.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s109_repeat_BC8_01_51291.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s19_rerun_BC10_01_51138.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s24_BD2_01_51087.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s29_BB4_01_51179.mzXML Peak area	s34_BA8_01_51023.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s39_BD9_01_51246.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
653	204.435	0	2854.52650000001	428.301000000003	0	730.412999999999	131201.393	9725.1855	194.9815	2036.08200000001	260.601000000002	248.824	0	901.299499999997	3714.60099999999	1007.888	0	8071.18000000001	242.868	0	282.163	11750.5715	1251.2935	30851.1155	12680.112	168.611	24486.404	8055.722	392.243000000002	311.315000000002	173.627999999999	311.219999999999	2655.3895	592.357499999998	6814.233	9880.265	27642.054	42283.6565	0	9020.85850000001
654	0	15058.54	0	0	1380.739	5552.475	0	4262.88700000001	0	7671.662	5774.58099999999	0	0	12252.796	0	2845.487	0	2828.4245	0	2685.335	0	316.616499999999	2603.5325	1874.558	0	6622.646	0	7339.574	0	3361.09800000001	0	2782.6735	0	1426.377	7280.563	0	0	6571.93900000001	0	8376.254
656	6652.14400000003	0	1027.892	0	356.647999999996	0	21432.7650000002	0	2484.31999999995	4234.61849999998	2142.44799999997	2192.18449999999	1971.50850000003	2365.3715	0	0	2617.61499999997	3128.72699999999	1824.69750000003	1473.58549999999	23039.899	3516.40450000001	1519.59999999998	1421.14500000003	0	1021.8	0	0	5310.669	8836.297	1397.84800000001	1302.10599999999	2069.16800000002	4749.62199999999	938.860500000005	0	5024.01	7168.30700000001	0	2579.786
657	5735.10200000002	4612.88049999999	1446.395	5413.749	0	3185.91000000001	56142.7690000001	2133.99600000003	4833.87449999993	2951.30450000002	1354.14499999997	2800.08549999999	0	2085.285	734.174999999996	4054.99899999999	4194.91799999991	3122.712	12242.8345	4765.05199999996	83497.441	4070.50049999998	7228.36349999997	5500.84499999995	0	0	2245.96399999998	1543.94999999998	4360.12599999999	6184.54449999997	3763.57849999999	1298.08799999998	3818.7075	3169.826	1791.36999999999	1900.06099999998	3394.59	11315.473	2527.88399999998	4100.085
659	0	9245.82299999997	1989.70200000001	409.875000000001	524.738499999999	5617.72749999999	156556.6305	1212	0	5207.81049999999	4134.512	293.291499999999	212.154499999997	4081.5735	814.543000000001	3377.41699999999	370.215500000002	1260.578	224.817000000002	0	0	2028.2375	1700.6985	528.912500000001	7114.24000000003	1184.1025	4651.98350000002	193.107	206.514	397.642499999998	239.367	795.400000000003	16402.388	27406.5325	1798.75600000001	4416.008	3299.2775	4092.7855	14478.478	2881.704
661	124690.3295	26143.753	20069.9379999999	3109.76100000003	0	6931.15400000004	114296.6165	1754.29800000002	83943.6699999999	49219.6779999998	0	1577.66050000002	5772.52000000008	6527.67999999999	35068.3400000003	16176.9195000001	37500.5485	16446.6485	24686.4170000001	6592.08499999996	53581.4824999999	2356.47599999998	2082.787	3258.68000000001	9545.69700000023	10823.0504999999	15522.0420000002	14956.1805	42319.8145000003	33271.4485	60379.5839999997	48257.55	31578.9464999999	29990.2515000001	9125.28399999997	10150.4544999999	17750.7219999999	61442.2149999997	6497.23699999993	2195.51200000004
662	38256.5229999999	0	215.292	831.489000000004	170.560000000001	0	195.415	0	184.755	211.120000000004	0	601.553000000001	187729.5685	152595.235	0	0	3138.88899999999	2373.7955	368.266500000001	0	660336.127999995	58654.5329999998	0	504.921999999999	158239.2555	79426.6575000002	123398.561000001	147096.711	0	0	225.353999999998	0	40915.6425000003	81320.6115	204.187500000004	200.570000000001	0	264.935999999997	50626.6519999999	49563.6425
663	210068.818499998	129814.153	250038.902999999	743751.2255	420864.786500001	228948.994999999	201058.4795	187582.666500001	690334.142500001	214228.8255	149858.805999999	885622.208500001	56074.8390000017	85104.2039999998	73524.4039999999	232572.9685	58308.7975000002	461144.1995	127442.51	104043.3515	158331.627999999	127728.566000001	149163.680500001	197698.7885	234082.231500001	268128.5945	182128.1965	303124.150500002	625417.555499998	377873.526000005	313190.634500002	114464.225499999	105877.137499999	102221.796999999	179586.933999999	280227.696499998	177578.230000001	369044.202	163568.729999998	128541.8495
664	298901.326999999	66878.3799999994	244335.174	908425.812	206317.146000001	166191.549000002	221977.3095	74294.6230000017	2688562.9825	234711.132	245333.4485	67360.4415000004	162844.292499999	99565.656	150663.118499999	158720.329499999	124698.649500001	76762.4279999997	46611.2179999999	96581.6955	149066.414999999	228047.941500002	332009.158500001	67693.2644999997	123145.483999999	293444.160500002	181211.098999999	120503.048500002	908836.258500003	134023.096499998	183079.248	73465.6370000009	46667.7169999993	132418.518000001	139867.618499999	76447.2169999996	97414.8559999999	70048.4105000009	186801.107499999	178459.0685
665	27169.5719999988	796385.908	59546.650499999	211915.665000002	116866.225499999	58794.9564999991	146049.433	85799.0535000001	1127472.429	59676.0425000002	102885.233999999	1022557.1335	43556.9489999993	46189.1309999999	196659.73	107815.8945	43515.1939999996	46976.6645000004	186366.82	169600.078	58153.8720000022	117975.109	63427.9869999998	55523.609	141116.582	96470.5464999994	85139.0744999995	176440.995	54706.513999998	217756.696999997	44145.7770000004	150104.791999999	27186.3495000005	151002.5965	42678.3995000002	188692.824999999	55721.9714999999	84903.1404999997	124621.404	123289.814000001
666	76565.6295000004	54522.4679999973	67623.2160000002	425011.739000004	87725.3814999992	56708.536	81415.4894999987	132159.512	848012.193499998	54091.0085000003	28726.0269999996	56202.9490000003	92656.6345000006	114413.2705	129241.4055	159660.031	43859.7374999997	58826.1364999999	116509.883	80464.9745000008	619174.004500002	64935.7519999995	69209.2195	51525.4319999989	70426.2945000006	71397.5855000002	82343.9815000003	148343.056	578868.5815	217756.696999997	43684.3859999991	158293.5335	27186.3495000005	136547.4825	97098.9499999997	129335.515	78469.6455000001	39774.1349999992	48120.9194999995	26182.9379999993
667	76594.4135000006	97065.2939999977	32129.7229999995	48284.8829999993	68443.1125	53886.0184999996	79189.3625000009	47544.0144999983	160630.922999997	92719.9155000011	36122.9414999999	49622.391000001	99909.4179999998	31862.7614999991	42436.6125000002	86187.6810000004	61947.5849999998	93453.7194999994	87255.8210000001	63172.26	55551.044499999	98686.6375000009	61155.9929999997	97983.5544999999	59528.5624999999	49400.1055000002	105504.2565	120523.299999999	147907.798999999	190569.456999998	60739.0889999996	48749.768500001	44287.1349999999	53673.3765	44489.8494999993	34040.6779999989	58809.7364999991	102261.524500001	91346.7999999993	88014.650000001
668	55954.3250000004	700608.910500003	79435.4854999992	1305751.082	54016.0400000002	187475.074499999	79481.6365	219294.868499999	267268.109000003	58531.0999999992	130184.560999999	692636.495999999	59560.9794999998	135936.0715	218319.862	125476.8855	132441.056499999	77428.0449999992	75174.9470000006	147618.3855	55382.9840000019	109125.082000001	407548.5255	149392.079499999	189868.9485	92967.0410000001	40347.5190000006	218318.505999999	1120192.194	806302.4355	37555.0730000008	100614.874	34053.4254999994	136667.5435	36838.0985000008	236942.6205	58779.1859999993	131847.166000001	80562.307	127606.0035
669	198519.2565	558590.078	73009.8110000004	48908.3499999977	40994.2364999997	77647.0530000002	235832.000500001	163560.297000001	412750.199000003	73158.6674999991	172204.323499998	590869.450500001	75632.967500001	59126.9910000007	85896.6610000003	169341.1505	39981.9010000012	60341.8044999982	137168.1195	160469.1705	54935.2499999986	136220.764999999	38846.9324999994	86209.8660000001	126529.1515	114553.345	89516.9235	57613.2344999992	49114.1990000009	49318.1779999991	152390.219	201813.186	39016.2900000003	150049.4465	108093.571	60721.8330000004	127161.638500001	119787.105999999	61889.7215000004	55381.2400000001
670	29877.4894999999	81920.6649999986	133402.5915	521756.550500001	31369.6480000003	60461.2864999998	35406.8610000016	56739.7279999985	661567.470499999	82717.5384999998	62677.8394999999	40349.9040000006	108791.989500001	46947.3209999992	116957.598999999	69125.9664999994	78210.2435000002	189498.19	29225.8285000004	86062.0765000001	90925.2420000005	72711.9949999995	30306.6099999991	53049.8425000003	29282.9559999999	30397.4615000008	73194.4455	74728.7449999998	41303.7270000012	39861.4300000004	45594.4254999993	84721.1160000008	61277.3874999996	95606.3225000002	45021.6800000009	66301.4659999994	72492.5195000002	28298.6065000007	86513.2564999981	45967.132
671	15244.5695	40673.1184999999	7042.69300000011	25618.7175000001	3059.50999999999	8492.80500000002	8118.45949999991	12397.18	33456.0475000003	7518.23549999992	6663.25999999996	14423.9949999998	5935.22949999987	14290.0820000001	9078.92600000002	8362.10450000002	23087.0974999999	15219.2545000002	22261.5714999999	10352.7575	32634.5004999999	17924.392	18998.9115000002	18574.2720000001	13196.0419999999	8311.77949999998	17994.019	15053.4380000003	22123.0984999999	30450.2049999998	12825.024	6581.85450000004	17100.817	21535.5075	10103.7974999999	13259.2349999999	12922.8730000001	24699.1665000002	21098.1740000001	13813.7579999999
672	213355.175	38071.2960000014	83898.3434999993	180952.328500001	34255.0704999994	102778.1525	138594.5475	51396.7974999992	537099.2905	66564.0914999987	80816.8174999983	247644.716500001	82129.6395000007	132398.398000001	45625.3644999997	78431.9215000005	124475.903999999	236831.979000001	96643.5394999998	79812.0770000009	41366.870999998	80665.7224999998	63818.9919999994	67516.5105000002	49972.4114999998	50320.2130000007	130178.326500001	80618.610999999	499376.023499999	431544.948000002	193172.8645	50220.5159999998	145388.1995	50711.7539999998	184538.0515	68462.3315000002	81285.1090000006	127273.347999999	100575.2135	115295.895
673	147666.731499999	179955.107500002	72401.2259999988	37242.3540000001	46129.0220000014	101217.7225	154651.470499999	70555.8684999999	349635.439000001	180421.087499999	151152.904000001	110968.659499999	81119.818000001	71518.8344999995	37087.9234999999	52825.6219999998	98584.3210000006	76686.1020000004	79438.1925	27543.2290000008	357396.172500001	128866.353	54119.9625	153162.596	85351.7595000002	56844.0890000001	86878.4609999999	139850.231000001	912572.484	437616.172	82368.7379999997	131019.714999999	98249.7254999994	60653.5589999995	93418.4249999998	115527.0715	42462.1405000003	110065.7165	60204.9499999995	40742.0944999999
674	117640.287	214023.812999999	87021.8319999999	420441.0805	69458.3099999996	133673.55	61010.1315000007	72097.803	370965.1715	28985.1539999996	70728.0380000004	385411.305499999	45970.4084999996	161095.7735	54396.6039999989	110134.618	43346.9319999999	89496.5009999993	122986.872500001	28486.4215	302413.5725	43785.4954999993	144626.923499999	93305.724	73774.6464999997	142340.693499999	121622.566499999	58537.0709999996	36303.3599999999	36566.2045000019	98403.911	75975.7449999995	141977.2065	106710.739500001	44182.0895000005	116679.144	155366.990500001	39365.6844999997	121630.355	43297.1140000005
675	103160.671499999	372480.138500001	32083.3310000008	122658.307000001	176428.511499999	131548.881000001	185811.138	31202.48	295015.409500001	107963.1665	44316.9744999994	335948.213000001	125750.620000001	46134.5035000003	43277.1885000004	30038.7720000005	44447.0794999994	135276.973499999	54337.8480000001	31050.9075000004	197591.460499999	176216.0735	133815.7945	79308.7340000003	187718.294	114234.377000001	87543.313	146544.0845	184379.552499999	250249.659000001	31363.8945000001	108408.6755	141334.909000001	107894.810999999	69843.3669999996	105521.3765	128149.465	101759.9355	62436.967000001	29256.4560000005
677	20266.6739999995	46184.485	60959.2260000002	156131.266500001	77889.4694999993	61804.1685000002	41318.5059999998	47070.1129999999	94901.9794999996	49482.8669999997	30750.2830000003	45406.2225000009	96261.9534999999	48506.9935000007	62100.2835000003	62022.139	111235.851	121955.4135	14594.654	27266.6770000001	24721.9870000006	47395.2274999999	56339.9765000004	28262.6924999999	59140.3130000001	69241.1785	19884.1660000004	48001.564	86275.137500001	318290.762999999	38710.4939999999	61251.89	30570.7200000006	86436.9684999996	58161.4489999996	20056.8074999996	95953.2424999994	20326.4865000003	40905.9294999998	57113.2225000004
678	354296.627000001	1521350.321	293981.0935	98650.0999999992	206561.239500002	264582.313	266654.8465	198595.250000001	602295.753499998	174414.754999999	286419.013500001	3761551.26749999	200428.671500003	476919.673499999	83456.1729999997	163644.017500001	237821.824499999	155743.666999998	55988.7110000003	113749.871	102756.438999997	106588.355999998	56057.1379999993	159625.156000001	83113.515	349533.994999999	202981.182999999	259440.195500001	3719833.9175	99186.6484999966	115383.0195	86857.3425000006	263207.1795	189094.3335	494068.411000002	389666.701	197249.130999998	330534.128000002	154436.9165	108610.134000001
679	348539.554000001	1478502.33550001	219523.815500002	73882.8199999994	117776.018999999	335299.694500001	169481.5695	109928.864	1398858.412	189597.312499999	227530.833000002	1240183.605	111703.8215	142856.28	96988.6814999993	185077.509499999	170144.1775	120103.435999999	107663.077500001	156162.694	167539.646999999	202543.170999999	274840.28	317772.650000001	106862.999	283932.9445	243646.7015	237936.848499999	75904.1199999994	153216.7645	282112.518999999	223773.248500001	183217.798	123309.051499999	357897.089999997	89408.2369999996	251836.809499999	161914.536499999	156342.695999999	378821.976000001
680	138222.108499999	972282.534000002	194099.064500002	144187.368500002	292669.967499998	383199.377999999	358383.501499998	401229.9665	1238461.0745	73988.9874999996	225342.901000001	700334.508999998	179500.596499999	77328.8544999983	46814.4405000006	186067.5455	246670.952	214422.687	69805.0025000001	123332.4935	2138354.655	137070.2935	73105.0579999997	112413.669500001	224749.923500001	181582.001499999	356462.195500001	119556.218	143007.663999999	1062300.4565	178952.642999999	77968.7645	256660.255999998	278565.471999998	166406.2985	190029.866500001	98189.4289999999	96843.1530000001	312315.2955	167398.274499999
681	114307.4325	134211.221499999	94620.9534999982	134668.966499997	124718.35	96612.1674999997	310774.484999997	110123.15	1903425.446	44771.3835000002	0	136050.879000003	236675.625499999	48017.0175000003	72139.8304999996	84220.9494999994	71337.3850000005	225628.6805	65169.5139999996	92528.1269999993	1253013.347	84575.5704999986	45600.4160000003	150282.133	65190.047000001	161571.035000001	87684.7245000008	88087.1835000005	198655.193500003	133463.2275	177212.79	119066.448499999	91006.1629999994	80337.3770000006	69355.0259999998	78850.0850000002	65636.0024999998	84403.7375000013	52561.7055000016	44325.8160000003
682	123340.809500001	635130.424500004	115281.024499999	54631.3514999988	128249.483500001	92122.5415000002	133248.082500001	36104.9230000002	681083.997499997	91667.3889999991	76149.6335000004	901851.824500002	0	157796.233000001	36115.6169999991	52196.9020000006	111142.983	118290.7825	80511.7670000003	53888.6959999993	58845.664499999	114462.11	79597.9969999994	116012.450500001	91124.2935000008	123477.048500001	86851.3860000005	51987.0900000003	107339.932500001	106942.740000001	35608.7389999994	74694.5244999996	122592.6485	41207.4199999997	51989.5220000001	79671.9444999994	67901.0544999999	51506.204500001	92633.0099999993	68050.0210000009
683	56461.6520000006	498168.145999999	117952.387500001	315939.748	46473.0574999999	73153.0934999999	226471.7685	126148.4015	309406.379000001	98677.6970000002	116392.7735	37163.9040000014	75419.1134999996	46333.4155000003	149621.858	179560.076999999	184689.299999999	129107.490000001	45085.1159999996	58653.0415000006	423982.4435	136358.008999999	176792.9315	28155.9374999988	124310.914	59341.7355000004	128575.8505	144700.629000001	362506.363999998	533391.837	73484.2980000001	48171.2604999999	42739.6970000002	191211.312499999	43928.3755000001	75066.4880000006	85460.9140000008	97066.4835000011	213950.5245	90202.5020000001
684	199480.5915	278719.758499999	94179.1929999996	35953.1040000002	98171.2570000009	64760.9869999995	69929.012999999	31060.4039999999	235247.9015	165126.51	48230.9744999998	36634.9280000002	87722.2769999987	213185.569999999	96287.1150000007	113463.8715	48403.1745000001	143699.02	154767.9165	75530.0144999997	475956.037999998	90230.1760000003	147632.741499999	72897.5789999996	113635.805	108365.032	106208.8225	134874.202000001	317607.576	36097.5299999998	92159.4445000007	91595.036499999	73986.0434999998	151332.029999999	72641.6139999997	168219.4295	102063.374499999	118837.463	70071.0045000001	114058.092
685	70622.5575000004	65673.0489999993	0	65970.6080000014	25861.0369999997	49380.2789999999	64567.773499999	45382.3875000002	611563.892499999	64652.1525000001	35737.8364999995	131485.943499999	35892.6690000002	25050.6419999999	67075.9684999999	59847.3345	48512.5100000001	112537.7785	47068.9715000004	79477.0494999995	34817.1930000008	46313.2075000001	62467.9505000001	22646.9720000003	48723.8640000002	60091.431	60501.8094999997	49784.8455000003	97751.6664999994	65053.0769999991	50282.8655	84739.4124999996	45820.8169999999	27996.5469999998	80875.7515000002	78947.3209999997	35156.8855	57657.9990000004	87232.7755000004	68905.8400000008
687	55650.2590000007	244698.777500002	35694.9010000007	27926.7615000003	24903.6960000007	59468.0129999997	181910.339	79665.981	393133.017499999	171614.576000001	92022.3010000007	377058.590499998	24567.8634999993	71182.2395000004	64620.4089999998	66905.8199999998	105867.949000001	105022.710000001	52566.4189999997	20937.1959999998	254132.304000002	85611.3599999995	57097.8145000003	64251.8435	56129.178	35506.3305000002	23040.4734999999	47163.9785000005	241818.419500001	163806.8725	47533.9059999996	48138.9299999999	66578.4290000003	74486.2154999992	47083.8205000002	34571.4130000003	92296.887	136877.031	70187.0914999998	92579.5334999996
688	31106.4290000001	501745.627500002	49252.7365000008	218268.777499999	39681.5254999994	29724.0015000005	54349.0709999996	38307.4124999994	262161.933	50053.3390000001	48061.9955	164929.116999999	40210.7150000007	59427.5004999999	26506.5880000001	19128.6250000001	48632.6970000001	37591.0834999994	29058.037	65514.2955000005	288559.9955	65605.7190000003	18979.0490000002	28801.7189999993	70120.6235000002	36837.2075000001	90494.3024999999	55178.5409999998	29188.7165000005	279950.917	36517.572	63369.425	39747.8419999995	73162.3634999998	64908.1615	20593.1709999998	27811.2285	28630.4169999995	84205.8885	38500.9135000009
689	0	38803.4825000001	4880.061	22924.339	1432.497	23410.492	416898.464	850.037999999993	0	17648.8525	19545.7115	0	282.768499999999	16576.9295	1898.7255	6047.76350000003	0	2983.67	180.015	0	207.644999999998	3674.493	14501.8555	1815.778	26557.6874999999	9922.5735	15509.477	1342.33900000001	0	0	0	4764.72649999999	36906.338	105376.868	8015.59899999999	6431.99700000001	1538.795	5306.72650000001	52618.283	5081.71400000001
690	54642.0935000001	7002.14650000005	94478.7679999996	769195.974000004	5092.24300000006	3785.22399999996	80072.5545000002	52377.3765	5605.65599999986	958.051999999998	0	5036.63849999997	142340.3315	178151.9045	0	49172.0959999999	25043.2200000004	32197.3669999999	2064.894	34906.012	48603.9240000008	63042.8485000005	105918.9795	5766.47400000004	62096.1185000002	72179.6429999994	1211.75	5572.55150000003	15057.2355000002	30426.1005	85202.8569999998	884.499000000007	57337.1505000005	55566.1710000006	7111.0655	2869.6965	151735.6665	114190.206000001	1728.86	727.347500000007
